,,Hourly SiteSage  Data, 2018-02-03 12:24:00,Customer: ,Historic Green Village,Location: Bakery (F1),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Column name is Energy Monitor Channel Number-Circuit Name,,,,,,,,,,,,,,,,,,,,,,,,
Channel Columns contain energy usage(production) in watt hours for hour,,,,,,,,,,,,,,,,,,,,,,,,
Voltage is average voltage for hour,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
 Date/Time,CH1-Bldg F1,CH3-PV Array F1,CH4-Plug: Front FridgeT,CH5-A/C: WSHP1,CH6-Range,CH8-Plug: Microwave,CH9-Wired: Dishwasher,CH10-Plug: Mixer,CH11-Plug: Fridge in Back,CH12-Plug: Front Display Case,CH13-Plug: Back Middle Freezer,CH14-Plug: Back Freezer near Wall,CH15-Lights: Indoor 1,CH16-DHW Gas Instant,CH17-Plug: Gas Oven,CH18-Plugs: Outlet 1,CH19-Plugs: Outlet 2,CH20-Plugs: Outlet 3,CH21-Plug: Front Small Fridge,CH22-Lights: Bath/Mechanical Room,CH23-Plug: Outdoor Receptacle,CH24-Lights: Outdoor 4,4065/Voltage,Outdoor Temp
3/5/2016 15:00,7818,-1771,0,2722,594,84,41,220,621,1039,857,850,579,5,358,84,0,95,114,961,3,114,117.8,65
3/5/2016 16:00,7978,-1144,0,2886,142,32,83,121,746,1024,946,864,579,7,182,85,0,108,114,957,2,115,117.9,65
3/5/2016 17:00,6614,-397,0,1797,5,165,0,103,661,995,941,632,578,3,0,60,0,99,4,1010,0,38,117.5,64
3/5/2016 18:00,8730,-51,0,2770,768,32,39,104,697,910,966,716,574,6,346,39,0,157,0,851,0,34,116,64
3/5/2016 19:00,7901,0,0,2859,235,13,39,57,641,897,888,757,580,8,291,39,0,156,0,811,0,40,115.9,61
3/5/2016 20:00,4760,0,0,266,5,13,0,56,667,917,1106,764,135,2,0,2,0,66,0,820,0,10,117.5,61
3/5/2016 21:00,5461,0,0,834,6,13,0,57,715,931,1229,881,32,0,0,0,0,51,0,841,0,0,118.3,61
3/5/2016 22:00,4898,0,0,780,5,13,0,43,528,937,1190,641,33,0,0,0,0,50,0,847,0,0,119,61
3/5/2016 23:00,5470,0,0,1120,5,14,0,33,612,953,1062,645,33,0,0,0,0,49,0,1106,0,0,120,61
3/6/2016 0:00,4579,0,0,662,5,14,0,33,367,960,1110,589,34,0,0,0,0,49,0,876,0,0,120.7,61
3/6/2016 1:00,5082,0,0,806,4,14,0,52,617,955,1125,618,33,0,0,0,0,49,0,954,0,0,120.4,61
3/6/2016 2:00,5185,0,0,978,4,14,0,52,673,954,1071,583,33,0,0,0,0,49,0,892,0,0,120.4,60
3/6/2016 3:00,4821,0,0,758,4,14,0,52,588,955,1049,585,34,0,0,0,0,48,0,884,0,0,120.5,60
3/6/2016 4:00,4696,0,0,639,5,14,0,54,567,953,1029,579,34,0,0,0,0,48,0,908,0,0,120.5,60
3/6/2016 5:00,4884,0,0,676,5,13,0,39,547,944,1060,584,33,0,0,0,0,49,0,1034,0,0,119.8,59
3/6/2016 6:00,5568,-10,0,1400,5,15,0,50,437,927,1020,542,315,8,0,0,0,68,0,935,0,13,119,59
3/6/2016 7:00,7472,-157,0,1619,679,34,0,164,652,901,1001,593,571,7,234,25,0,95,489,810,2,36,116.8,59
3/6/2016 8:00,8002,-983,0,2928,354,70,0,373,697,913,995,708,576,4,355,85,0,91,247,843,2,35,117,61
3/6/2016 9:00,5835,-2213,0,2508,9,35,70,217,633,898,1064,609,576,10,361,67,0,92,110,810,2,36,116,62
3/6/2016 10:00,4885,-3071,0,2048,10,34,35,127,729,998,918,662,573,4,364,45,0,96,110,828,5,114,116.2,65
3/6/2016 11:00,5052,-3413,1,2398,11,34,0,211,754,995,866,656,572,5,366,78,0,88,112,1016,6,112,116.7,66
3/6/2016 12:00,5204,-3467,1,2720,12,33,30,125,764,988,882,728,575,4,149,84,0,95,112,870,5,112,117.1,68
3/6/2016 13:00,4912,-3328,1,2068,10,33,34,137,605,1002,866,669,576,2,0,84,0,104,113,874,5,114,117.8,70
3/6/2016 14:00,4874,-2963,0,2062,10,34,0,73,738,926,836,596,576,1,0,84,0,99,7,866,5,49,117.6,68
3/6/2016 15:00,4892,-2345,0,1739,8,34,0,37,578,913,766,561,578,2,0,84,0,96,0,862,5,36,117.8,68
3/6/2016 16:00,4969,-1375,0,1708,5,36,0,57,426,910,780,514,577,2,0,84,0,97,0,856,5,36,117.8,68
3/6/2016 17:00,5828,-296,0,990,198,34,0,33,501,906,1015,521,569,3,0,76,0,115,0,1005,2,17,117.4,67
3/6/2016 18:00,5826,-59,0,1180,101,32,0,58,590,908,849,536,571,2,0,40,0,155,0,852,0,0,117.2,66
3/6/2016 19:00,6571,0,0,1203,824,147,0,57,639,906,827,706,429,1,0,29,0,132,0,877,0,13,117.1,65
3/6/2016 20:00,4999,0,0,1118,6,13,0,35,525,918,853,675,32,0,0,0,0,63,0,885,0,0,118.3,64
3/6/2016 21:00,4881,0,0,1118,6,13,0,38,532,930,880,543,33,0,0,0,0,63,0,887,0,0,119.2,64
3/6/2016 22:00,4750,0,0,978,5,13,0,60,567,931,878,502,33,0,0,0,0,63,0,852,0,0,119.3,64
3/6/2016 23:00,4602,0,0,715,5,14,0,37,539,942,876,520,33,0,0,0,0,63,0,961,0,0,120.2,63
3/7/2016 0:00,4805,0,0,1070,5,14,0,32,474,948,874,540,34,0,0,0,0,62,0,936,0,0,120.6,61
3/7/2016 1:00,4479,0,0,670,5,14,0,34,523,946,878,552,34,0,0,0,0,62,0,894,0,0,120.5,61
3/7/2016 2:00,4764,0,0,976,5,14,0,53,544,948,895,512,33,0,0,0,0,62,0,880,0,0,120.6,60
3/7/2016 3:00,4233,0,0,666,4,14,0,49,340,937,859,483,33,0,0,0,0,62,0,861,0,0,119.9,60
3/7/2016 4:00,4848,0,0,1020,4,14,0,34,482,937,1029,515,33,0,0,0,0,62,0,862,0,0,119.9,60
3/7/2016 5:00,4481,0,0,647,4,13,0,33,436,928,882,515,33,0,0,0,0,62,0,1029,0,0,119.2,60
3/7/2016 6:00,4575,-10,0,1002,5,16,0,34,365,912,842,532,33,1,0,0,0,63,0,848,0,0,118.1,60
3/7/2016 7:00,6162,-175,0,1265,270,34,0,160,419,897,830,523,454,8,155,0,0,141,528,807,2,1,117.3,61
3/7/2016 8:00,6428,-974,0,2227,5,36,0,299,529,889,800,719,541,5,351,12,0,134,216,811,1,0,116.7,59
3/7/2016 9:00,5086,-2120,0,2099,8,36,118,195,273,888,796,688,579,10,363,83,0,106,111,835,1,14,116.7,66
3/7/2016 10:00,6031,-2893,0,2761,454,104,38,193,677,976,934,745,577,4,299,83,0,100,111,854,5,114,116.5,68
3/7/2016 11:00,6985,-3277,0,3286,798,46,39,152,713,987,865,627,579,4,345,84,0,101,112,994,6,113,117,72
3/7/2016 12:00,6668,-3335,0,3155,482,33,79,155,644,995,910,637,579,6,131,83,0,103,112,940,6,112,116.8,72
3/7/2016 13:00,5777,-3163,0,2450,167,32,0,114,591,1001,798,844,581,4,0,84,0,92,113,905,5,116,117.3,75
3/7/2016 14:00,6686,-2719,0,2454,656,36,0,107,760,1019,833,772,581,3,0,85,0,88,114,1001,6,116,117.8,77
3/7/2016 15:00,6640,-1923,0,2211,96,32,0,256,702,1022,997,688,580,5,0,84,0,101,114,905,6,116,117.8,78
3/7/2016 16:00,7228,-1024,0,2196,5,40,37,113,674,1020,862,688,581,4,0,72,0,122,114,977,5,118,117.9,75
3/7/2016 17:00,6265,-355,0,1264,5,182,0,53,699,951,819,729,573,4,0,0,0,150,36,909,0,4,118.2,74
3/7/2016 18:00,6610,-57,0,1433,5,33,0,72,750,943,877,846,573,3,0,0,0,163,0,1007,0,0,119,70
3/7/2016 19:00,4655,0,0,349,5,14,0,19,548,938,908,644,276,3,0,0,0,88,0,942,0,0,118.8,68
3/7/2016 20:00,4749,0,0,766,5,14,0,47,643,946,915,550,33,0,0,0,0,45,0,891,0,0,119.1,67
3/7/2016 21:00,4610,0,0,679,6,13,0,54,563,950,923,584,33,0,0,0,0,46,0,881,0,0,119.5,65
3/7/2016 22:00,4842,0,0,922,5,14,0,57,551,949,899,571,33,0,0,0,0,48,0,917,0,0,119.7,69
3/7/2016 23:00,4469,0,0,651,4,14,0,50,543,943,843,544,33,0,0,0,0,48,0,877,0,0,119.3,66
3/8/2016 0:00,4666,0,0,647,4,14,0,25,477,954,926,556,34,0,0,0,0,48,0,1088,0,0,120.2,65
3/8/2016 1:00,4866,0,0,890,3,15,0,34,488,968,1071,559,35,0,0,0,0,49,0,875,0,0,121.1,65
3/8/2016 2:00,4539,0,0,651,3,15,0,56,395,970,963,555,35,0,0,0,0,49,0,971,0,0,121.1,64
3/8/2016 3:00,4602,0,0,714,3,15,0,55,447,970,926,572,36,0,0,0,0,49,0,921,0,0,121.2,64
3/8/2016 4:00,4452,0,0,602,4,14,0,58,481,963,900,553,35,0,0,0,0,48,0,889,0,0,120.8,63
3/8/2016 5:00,4621,0,0,620,5,14,0,27,483,954,928,744,34,0,0,0,0,48,0,879,0,0,120.2,62
3/8/2016 6:00,5604,-7,0,1485,5,15,0,54,473,936,901,588,215,4,0,0,0,64,0,1027,0,11,119,63
3/8/2016 7:00,6893,-204,0,1581,369,35,0,358,500,907,726,527,571,6,77,0,0,82,667,857,3,37,117.3,64
3/8/2016 8:00,6547,-974,0,1787,781,35,0,290,481,895,861,578,571,3,349,0,0,88,111,833,2,34,116.2,67
3/8/2016 9:00,6133,-2127,0,2780,8,35,47,260,539,911,1165,573,575,6,351,0,0,103,111,853,2,100,116.8,69
3/8/2016 10:00,5666,-2945,0,2913,12,34,37,134,699,997,977,499,573,3,365,13,0,112,112,897,5,113,116.6,71
3/8/2016 11:00,7892,-2211,0,3349,980,32,39,152,577,1001,1025,499,577,4,319,39,0,92,111,890,6,111,116.4,73
3/8/2016 12:00,7963,-1982,0,3257,206,121,0,150,567,1005,1290,603,578,4,354,39,0,98,111,990,6,110,116.5,73
3/8/2016 13:00,6672,-2499,0,2899,9,39,0,124,580,1002,899,620,578,3,368,39,0,88,112,936,6,112,116.7,72
3/8/2016 14:00,6562,-2815,0,2943,10,33,0,184,510,997,952,801,579,3,360,41,0,87,112,883,6,113,117.1,79
3/8/2016 15:00,7267,-2083,0,2925,8,280,36,162,421,1009,863,717,578,3,365,66,0,95,112,867,6,113,116.9,77
3/8/2016 16:00,8049,-1119,0,2866,5,120,0,171,411,1002,859,777,578,2,357,62,0,88,112,1001,6,112,116.6,77
3/8/2016 17:00,7527,-412,0,2618,5,34,0,126,446,929,889,624,575,2,354,40,0,160,11,850,0,6,116.6,77
3/8/2016 18:00,6890,-65,0,2199,5,31,0,89,401,925,1054,540,575,1,0,40,0,147,0,1025,0,0,117.4,74
3/8/2016 19:00,6132,0,0,1709,6,12,0,111,546,916,932,536,577,2,0,30,0,152,0,856,0,0,117.7,74
3/8/2016 20:00,5926,0,0,1302,6,13,0,76,517,925,1003,587,544,3,0,0,0,151,0,894,0,0,118.6,74
3/8/2016 21:00,4556,0,0,366,6,14,0,189,644,935,959,569,33,0,0,0,0,49,0,925,0,0,118.9,73
3/8/2016 22:00,4810,0,0,761,5,13,0,106,558,941,916,544,33,1,0,0,0,50,0,905,0,0,119.3,72
3/8/2016 23:00,5185,0,0,1206,5,14,0,137,596,953,934,577,34,0,0,0,0,49,0,850,0,0,120.2,71
3/9/2016 0:00,4836,0,0,723,5,14,0,133,560,958,935,579,34,0,0,0,0,49,0,998,0,0,120.5,70
3/9/2016 1:00,4994,0,0,1138,5,14,0,131,464,957,906,575,34,0,0,0,0,49,0,923,0,0,120.6,70
3/9/2016 2:00,4609,0,0,717,4,14,0,128,543,950,865,570,33,0,0,0,0,48,0,874,0,0,120.1,70
3/9/2016 3:00,4949,0,0,978,4,14,0,127,586,951,892,551,33,0,0,0,0,48,0,901,0,0,120.2,69
3/9/2016 4:00,4852,0,0,796,4,14,0,126,462,952,860,735,34,0,0,0,0,48,0,960,0,0,120.3,68
3/9/2016 5:00,4758,0,0,977,4,14,0,124,484,946,845,561,33,0,0,0,0,48,0,881,0,0,119.9,67
3/9/2016 6:00,4540,-29,0,679,5,19,0,121,414,929,835,537,70,1,0,0,0,49,0,1011,0,0,118.6,67
3/9/2016 7:00,7162,-184,0,1960,4,33,41,338,397,912,919,553,570,8,286,1,0,50,660,881,3,37,117.5,65
3/9/2016 8:00,7408,-755,0,3099,5,34,36,372,514,902,948,536,576,6,362,32,0,77,112,846,2,35,117,68
3/9/2016 9:00,6525,-1532,0,2882,5,34,40,205,453,913,963,578,579,6,343,39,0,95,112,920,2,36,116.8,71
3/9/2016 10:00,7537,-2956,0,3266,1256,32,39,114,555,986,888,677,580,5,349,39,0,102,111,850,6,115,116.3,72
3/9/2016 11:00,7727,-2782,0,3264,917,39,0,122,507,995,854,655,580,5,358,38,0,113,110,938,6,115,115.4,74
3/9/2016 12:00,6817,-3389,0,3116,558,32,37,112,674,1002,774,587,580,3,363,39,0,112,111,958,6,114,116,78
3/9/2016 13:00,6225,-3289,0,2867,12,32,0,172,643,996,812,486,579,3,369,39,0,107,112,990,6,115,117,79
3/9/2016 14:00,6018,-2901,0,2397,10,40,0,126,664,999,803,532,572,2,365,39,0,99,112,922,6,115,116.9,82
3/9/2016 15:00,7305,-2239,0,3079,9,32,0,176,694,1000,816,687,576,1,368,39,0,110,112,978,6,113,116.8,79
3/9/2016 16:00,8572,-1287,0,3416,5,32,0,287,670,997,832,615,577,2,359,39,0,144,112,884,6,113,116.8,77
3/9/2016 17:00,7578,-336,0,2643,5,74,0,142,683,941,826,572,577,3,259,40,0,162,15,875,1,18,117.7,75
3/9/2016 18:00,7700,-67,0,2706,5,139,0,42,732,923,967,693,578,2,0,40,0,153,0,948,0,0,118.2,71
3/9/2016 19:00,6394,0,0,1806,5,14,0,68,594,923,857,704,552,1,0,27,0,145,0,977,0,0,118.5,70
3/9/2016 20:00,4189,0,0,189,5,13,0,82,546,933,940,619,33,0,0,0,0,44,0,875,0,0,118.9,70
3/9/2016 21:00,4791,0,0,869,5,13,0,88,543,932,912,570,33,0,0,0,0,46,0,911,0,0,118.8,73
3/9/2016 22:00,4983,0,0,1134,5,13,0,38,567,936,881,590,33,0,0,0,0,44,0,932,0,0,119.1,72
3/9/2016 23:00,4583,0,0,667,5,14,0,141,489,951,866,570,33,0,0,0,0,45,0,886,0,0,120.3,71
3/10/2016 0:00,4872,0,0,1037,4,15,0,72,588,961,877,576,34,0,0,0,0,48,0,867,0,0,120.9,70
3/10/2016 1:00,4995,0,0,856,3,15,0,82,622,961,883,544,34,0,0,0,0,49,0,1122,0,0,121,70
3/10/2016 2:00,4800,0,0,1084,4,15,0,17,458,961,880,588,34,0,0,0,0,49,0,888,0,0,121,70
3/10/2016 3:00,4609,0,0,729,5,14,0,63,384,958,890,749,34,0,0,0,0,48,0,881,0,0,120.8,70
3/10/2016 4:00,5040,0,0,1042,4,14,0,76,637,955,956,551,34,0,0,0,0,48,0,919,0,0,120.7,70
3/10/2016 5:00,4848,0,0,833,4,14,0,15,575,949,1002,587,34,0,0,0,0,47,0,951,0,0,120.2,69
3/10/2016 6:00,4582,-22,0,929,4,16,0,60,465,927,869,555,33,1,0,0,0,48,0,820,0,0,118.7,69
3/10/2016 7:00,5892,-290,0,1344,5,33,0,117,503,922,882,562,326,8,0,0,0,76,497,1071,1,23,118.2,70
3/10/2016 8:00,5685,-830,0,1930,5,34,0,107,515,894,767,625,575,1,0,0,0,89,231,863,0,35,116.5,70
3/10/2016 9:00,5336,-2150,0,2019,8,35,137,123,550,920,886,692,572,10,337,0,0,96,111,835,2,35,116.3,72
3/10/2016 10:00,5540,-2952,0,2936,203,44,0,184,482,995,812,529,575,5,329,0,0,93,110,901,5,114,115.9,74
3/10/2016 11:00,6966,-3253,0,3697,522,32,67,191,618,996,796,523,576,3,352,0,0,94,110,960,6,113,115.6,77
3/10/2016 12:00,6674,-3376,0,3297,13,32,0,413,519,1001,831,527,577,8,354,0,0,101,111,895,6,115,116.5,77
3/10/2016 13:00,7428,-3251,0,3747,14,105,38,371,535,1013,826,533,577,4,338,0,0,95,112,1088,6,113,116.7,75
3/10/2016 14:00,7790,-2869,0,3636,13,46,40,255,585,1036,830,611,577,4,363,0,0,106,112,1101,6,112,116.9,76
3/10/2016 15:00,8005,-2204,0,3319,8,46,0,287,497,1039,827,714,578,4,366,0,0,103,114,1036,6,114,117.5,79
3/10/2016 16:00,8713,-1285,0,3651,5,33,0,308,633,1041,965,694,578,3,374,0,0,94,115,996,6,114,118.2,78
3/10/2016 17:00,8464,-333,0,3029,5,33,40,198,584,990,788,664,579,4,364,0,0,101,57,884,4,57,118.1,72
3/10/2016 18:00,8475,-69,0,2995,5,31,40,284,694,937,846,658,579,9,357,0,0,131,0,860,0,1,118.1,71
3/10/2016 19:00,8168,0,0,3147,5,13,0,131,564,920,811,571,581,3,182,0,0,154,0,1037,0,4,118,72
3/10/2016 20:00,6829,0,0,2094,5,14,0,107,638,920,785,558,577,2,0,0,0,153,0,880,0,0,118.6,73
3/10/2016 21:00,4976,0,0,573,6,14,0,42,613,928,869,603,211,2,0,0,0,74,0,847,0,0,118.9,72
3/10/2016 22:00,5162,0,0,782,5,14,0,38,601,944,880,603,33,0,0,0,0,55,0,860,0,0,119.8,70
3/10/2016 23:00,5524,0,0,1245,5,14,0,80,610,951,913,571,33,1,0,0,0,56,0,884,0,0,120.2,72
3/11/2016 0:00,5027,0,0,709,5,14,0,43,467,948,899,572,33,1,0,0,0,55,0,935,0,0,120.1,71
3/11/2016 1:00,5589,0,0,1161,5,14,0,35,618,954,916,565,33,1,0,0,0,55,0,1055,0,0,120.5,70
3/11/2016 2:00,5827,0,0,1087,5,15,0,77,550,949,1030,772,33,1,0,0,0,55,0,960,0,0,120.1,70
3/11/2016 3:00,4955,0,0,741,5,15,0,38,452,949,950,594,33,1,0,0,0,55,0,870,0,0,120.1,69
3/11/2016 4:00,5352,0,0,1039,5,14,0,37,590,949,901,528,33,0,0,0,0,55,0,877,0,0,120.2,69
3/11/2016 5:00,5091,0,0,852,5,14,0,76,570,947,905,517,33,1,0,0,0,55,0,899,0,0,120,69
3/11/2016 6:00,5129,-20,0,923,5,22,0,47,487,931,865,555,96,3,0,0,0,58,0,913,0,0,119,68
3/11/2016 7:00,8579,-265,0,2977,48,33,42,173,580,916,933,552,507,16,364,2,0,89,606,979,3,33,118.2,69
3/11/2016 8:00,7701,-838,0,2888,383,34,0,206,642,920,955,479,577,8,365,4,0,90,129,854,2,38,116.8,69
3/11/2016 9:00,7400,-2165,0,3511,9,79,90,219,743,966,984,613,579,5,336,65,0,103,111,840,2,114,116,71
3/11/2016 10:00,8255,-2061,0,3700,8,31,37,176,669,981,891,871,580,3,337,81,0,102,110,956,6,111,115.3,73
3/11/2016 11:00,7953,-2432,0,3280,710,32,37,153,474,1011,792,685,581,3,349,82,0,104,111,874,6,116,116,74
3/11/2016 12:00,7701,-3001,0,3860,312,32,0,153,655,1012,795,943,581,4,366,84,0,92,112,864,6,111,117,75
3/11/2016 13:00,8501,-3120,0,4266,58,93,39,241,628,1008,938,853,579,3,346,82,0,107,111,1022,6,110,115.8,76
3/11/2016 14:00,8012,-1843,0,3208,7,32,0,212,423,1012,868,560,579,4,352,81,0,96,110,1007,6,114,115.2,77
3/11/2016 15:00,8270,-1871,0,3719,7,32,78,177,567,1023,754,734,579,7,342,82,0,93,111,897,6,113,116,76
3/11/2016 16:00,8459,-1321,0,3009,5,32,39,178,593,1034,937,750,579,6,368,84,0,99,112,947,6,115,116.8,75
3/11/2016 17:00,8534,-407,0,3011,5,237,0,266,713,956,815,607,575,2,367,46,0,154,10,921,0,5,117.1,73
3/11/2016 18:00,7934,-74,0,2624,5,33,0,136,748,940,868,610,578,4,372,40,0,148,0,905,0,0,117.8,71
3/11/2016 19:00,7231,0,0,2402,5,14,0,62,578,928,837,603,578,2,195,40,0,165,0,891,0,0,118,71
3/11/2016 20:00,6200,0,0,1530,5,14,0,58,691,937,856,604,514,1,0,4,0,97,0,1020,0,0,119.3,70
3/11/2016 21:00,4647,0,0,453,5,14,0,51,583,948,902,606,33,1,0,0,0,48,0,878,0,0,119.7,70
3/11/2016 22:00,5255,0,0,1059,5,14,0,104,548,951,900,762,33,1,0,0,0,48,0,928,0,0,119.9,71
3/11/2016 23:00,5389,0,0,932,4,14,0,104,553,955,1020,724,33,0,0,0,0,50,0,928,0,0,120.1,71
3/12/2016 0:00,5346,0,0,1242,5,14,0,55,619,953,935,602,33,0,0,0,0,51,0,882,0,0,120,71
3/12/2016 1:00,4689,0,0,761,4,14,0,53,472,953,894,614,34,1,0,0,0,51,0,830,0,0,120.1,71
3/12/2016 2:00,5306,0,0,1088,4,14,0,51,492,958,944,617,34,0,0,0,0,51,0,1113,0,0,120.4,70
3/12/2016 3:00,4942,0,0,814,3,14,0,49,570,959,909,560,34,0,0,0,0,51,0,887,0,0,120.6,70
3/12/2016 4:00,4710,0,0,741,3,15,0,47,464,959,933,570,34,1,0,0,0,51,0,918,0,0,120.6,69
3/12/2016 5:00,4984,0,0,950,3,14,0,49,546,955,925,568,34,0,0,0,0,51,0,935,0,0,120.3,69
3/12/2016 6:00,4957,-25,0,958,4,17,0,47,537,942,887,559,85,1,0,0,0,51,0,899,0,0,119.5,69
3/12/2016 7:00,8148,-258,0,2805,409,33,0,372,590,909,962,573,463,7,0,0,0,86,624,816,2,37,117.6,69
3/12/2016 8:00,6904,-872,0,2461,5,33,40,285,607,900,947,485,462,6,311,0,0,86,111,991,2,35,116.3,70
3/12/2016 9:00,6471,-1805,0,3061,7,121,38,273,547,948,938,600,463,4,337,30,0,88,110,820,2,35,115.9,73
3/12/2016 10:00,8443,-2351,0,4091,10,38,39,163,568,1037,1307,775,545,1,349,39,0,104,113,871,2,104,117.2,74
3/12/2016 11:00,8244,-3250,0,4648,16,32,0,167,762,1039,964,897,580,2,368,39,0,109,112,869,2,109,117,75
3/12/2016 12:00,7978,-3410,0,4219,14,33,38,211,695,1056,1097,892,579,4,367,39,0,116,112,897,2,108,116.8,76
3/12/2016 13:00,8488,-3268,0,4670,16,58,0,198,704,1040,1151,955,579,2,371,39,0,118,113,890,3,107,117.2,74
3/12/2016 14:00,8303,-2881,0,4069,14,101,0,144,650,1044,1122,933,580,2,375,40,0,102,115,1066,3,111,117.9,81
3/12/2016 15:00,8676,-2088,0,3780,8,142,75,215,666,1030,964,928,580,4,373,40,0,93,114,919,3,112,117.7,79
3/12/2016 16:00,9613,-838,0,3676,5,33,0,160,682,1020,924,897,580,5,375,40,0,89,115,1047,3,113,117.8,78
3/12/2016 17:00,8550,-344,0,3233,5,213,0,192,707,952,930,780,577,4,363,39,0,144,16,841,0,18,116.7,76
3/12/2016 18:00,8488,-69,0,2604,881,32,0,67,726,924,845,780,576,3,363,39,0,159,0,871,0,0,116.7,75
3/12/2016 19:00,7279,0,0,2470,5,13,0,79,634,920,827,778,576,2,153,39,0,149,0,888,0,0,117.2,73
3/12/2016 20:00,6564,0,0,1920,5,13,0,114,649,929,870,617,572,2,0,40,0,151,0,980,0,0,118.1,72
3/12/2016 21:00,4811,0,0,514,5,14,0,62,603,940,923,660,276,2,0,12,0,96,0,840,0,0,119,71
3/12/2016 22:00,5342,0,0,1163,5,14,0,55,633,950,929,625,33,0,0,0,0,49,0,947,0,0,119.6,71
3/12/2016 23:00,4922,0,0,947,5,14,0,61,658,955,897,573,33,0,0,0,0,49,0,914,0,0,120,72
3/13/2016 0:00,5009,0,0,1112,5,14,0,40,565,961,929,633,34,0,0,0,0,50,0,868,0,0,120.5,72
3/13/2016 1:00,5137,0,0,1209,5,14,0,38,605,954,936,576,34,0,0,0,0,50,0,906,0,0,120.1,72
3/13/2016 2:00,4400,0,0,0,4,14,0,0,862,956,1562,878,36,0,0,0,0,51,0,190,0,0,120,
3/13/2016 3:00,4936,0,0,851,4,14,0,53,568,952,921,563,34,0,0,0,0,50,0,1076,0,0,120,70
3/13/2016 4:00,5187,0,0,1202,4,14,0,62,518,952,1020,634,34,0,0,0,0,50,0,913,0,0,120.2,71
3/13/2016 5:00,5078,0,0,1175,4,14,0,36,513,951,909,729,34,1,0,0,0,50,0,878,0,0,120.2,71
3/13/2016 6:00,4814,0,0,898,4,14,0,36,608,945,859,608,33,0,0,0,0,50,0,944,0,0,119.7,72
3/13/2016 7:00,6467,-28,0,1900,5,18,0,148,453,930,797,568,407,6,0,0,0,138,524,882,1,1,118.7,72
3/13/2016 8:00,6116,-262,0,1512,5,34,0,273,448,914,839,700,458,4,0,0,0,155,205,839,0,32,117.6,73
3/13/2016 9:00,6173,-796,0,2126,5,81,0,214,576,918,821,627,461,4,103,0,0,147,111,968,0,53,116.5,73
3/13/2016 10:00,7764,-1919,0,3904,755,32,166,308,427,975,773,520,465,13,356,16,0,111,111,849,4,110,115.8,74
3/13/2016 11:00,6702,-2294,0,3886,11,32,39,221,515,978,813,604,464,6,353,43,0,91,110,833,6,109,115.8,74
3/13/2016 12:00,6493,-3188,0,4309,16,33,0,267,466,994,830,642,491,5,318,59,0,103,111,971,6,109,116.4,74
3/13/2016 13:00,7480,-2566,0,4650,14,33,121,235,527,1000,759,680,578,6,346,84,0,96,113,883,6,107,117.1,79
3/13/2016 14:00,6224,-2830,0,3634,14,35,40,285,520,948,835,559,577,5,350,84,0,93,112,919,3,28,116.8,79
3/13/2016 15:00,6946,-1661,0,3424,6,35,35,136,573,910,926,700,576,9,268,84,0,105,65,920,1,0,116.8,79
3/13/2016 16:00,6088,-720,0,1338,5,36,30,125,790,918,987,914,567,7,0,67,0,89,0,941,0,0,117.5,77
3/13/2016 17:00,5248,-362,0,986,5,30,0,124,717,955,946,801,45,1,0,0,0,48,0,862,0,0,117.9,74
3/13/2016 18:00,5449,-148,0,1347,5,31,0,122,690,944,923,630,34,2,0,0,0,51,0,867,0,0,118,73
3/13/2016 19:00,5189,-92,0,1207,5,27,0,120,571,927,847,643,35,2,0,0,0,51,0,869,0,0,117.2,72
3/13/2016 20:00,5118,0,0,1237,6,13,0,168,499,921,829,544,32,1,0,0,0,49,0,898,0,0,116.9,72
3/13/2016 21:00,5001,0,0,1228,5,13,0,121,575,928,850,587,32,0,0,0,0,48,0,827,0,0,117.8,72
3/13/2016 22:00,5278,0,0,1321,5,13,0,129,604,943,832,582,33,1,0,0,0,49,0,963,0,0,119.1,71
3/13/2016 23:00,4957,0,0,870,5,14,0,126,517,954,917,586,33,2,0,0,0,51,0,956,0,0,120,71
3/14/2016 0:00,5120,0,0,1148,5,14,0,125,535,960,940,580,34,1,0,0,0,51,0,925,0,0,120.5,71
3/14/2016 1:00,5151,0,0,1163,5,14,0,123,632,960,923,586,34,1,0,0,0,51,0,870,0,0,120.4,70
3/14/2016 2:00,4839,0,0,775,4,14,0,122,464,955,979,739,34,1,0,0,0,50,0,887,0,0,120.2,70
3/14/2016 3:00,5019,0,0,1168,5,14,0,121,439,952,876,648,34,1,0,0,0,50,0,864,0,0,120.1,71
3/14/2016 4:00,5388,0,0,1204,4,14,0,120,523,949,950,612,33,0,0,0,0,50,0,1095,0,0,119.8,71
3/14/2016 5:00,4726,0,0,1147,4,14,0,119,309,945,820,581,33,1,0,0,0,50,0,862,0,0,119.7,72
3/14/2016 6:00,4711,0,0,742,4,14,0,167,482,929,878,551,33,2,0,0,0,50,0,861,0,0,118.5,71
3/14/2016 7:00,4785,-40,0,1153,5,19,0,114,422,927,844,548,34,1,0,0,0,48,0,845,0,0,118.3,71
3/14/2016 8:00,6695,-171,0,1925,5,33,0,170,478,910,833,594,442,10,40,27,0,88,620,878,2,34,117.2,71
