,,Hourly SiteSage  Data, 2016-10-28 20:37:00,Customer: ,Historic Green Village @AMI

Column name is Energy Monitor Channel Number-Circuit Name
Channel Columns contain energy usage(production) in watt hours for hour
Voltage is average voltage for hour

 Date/Time,"CH1-Bldg F1","CH2-Bldg F1","CH3-Solar Input (F1)","CH4-No CT","CH5-WSHP","CH6-Range","CH7-Range","CH8-Microwave","CH9-Dishwasher","CH10-Mixer","CH11-Fridge in Back","CH12-Front Display Case","CH13-Back Middle Freezer","CH14-Back Freezer near Wall","CH15-Lighting{1}","CH16-Gas Water Heater","CH17-Gas Convection Oven","CH18-Receptacle 1","CH19-Receptacle 2","CH20-Receptacle 3","CH21-Front Small Fridge","CH22-Bath/Mechanical Room","CH23-Outdoor Receptacle","CH24-Lighting Outdoor",Outdoor Temp
2013-10-14 00:00:00,1884,1628,29,0,765,2,0,15,0,1,367,475,946,526,35,1,0,0,0,40,10,10,0,0
2013-10-14 01:00:00,1541,1315,27,0,291,2,0,15,0,0,275,415,947,532,34,1,0,0,0,38,12,10,0,0
2013-10-14 02:00:00,1730,1570,28,0,729,2,0,15,0,1,351,430,853,561,35,1,0,0,0,40,12,10,0,0,73
2013-10-14 03:00:00,1667,1419,28,0,404,1,0,15,0,1,313,416,986,570,35,1,0,0,0,39,12,10,0,0
2013-10-14 04:00:00,1639,1507,28,0,671,2,0,15,0,1,270,492,892,504,36,1,0,0,0,40,12,10,0,0
2013-10-14 05:00:00,1620,1414,28,0,396,1,0,15,0,1,370,510,895,526,35,1,0,0,0,38,12,10,0,0,70
2013-10-14 06:00:00,1725,1698,25,0,789,3,0,14,0,1,256,526,903,571,34,1,0,0,0,40,12,10,0,0
2013-10-14 07:00:00,1541,1405,-49,0,402,3,0,24,0,1,361,519,813,516,34,2,0,0,0,39,12,11,0,0
2013-10-14 08:00:00,2375,2193,-228,0,1879,4,0,37,0,133,334,552,889,469,194,3,0,0,0,63,10,34,0,22,71
2013-10-14 09:00:00,1864,2004,-1254,0,1794,5,0,39,0,126,247,439,771,506,574,3,0,0,0,88,10,58,0,124
2013-10-14 10:00:00,2447,2463,-2292,0,2065,677,665,90,0,79,435,424,962,734,574,3,0,0,0,87,9,59,20,134
2013-10-14 11:00:00,2043,2180,-2924,2,2294,580,567,52,0,149,284,462,849,572,577,4,0,2,0,84,9,59,21,134,76
2013-10-14 12:00:00,1829,1947,-3115,2,2555,447,437,40,0,131,229,411,772,508,578,3,0,27,0,83,9,60,21,134
2013-10-14 13:00:00,2754,2492,-3081,2,3153,389,378,116,63,124,420,528,857,582,579,3,353,3,0,85,10,59,21,135
2013-10-14 14:00:00,2760,2592,-2867,1,3818,332,322,45,40,116,295,449,926,533,579,3,266,3,0,85,10,60,21,131,82
2013-10-14 15:00:00,2715,2977,-2419,0,3845,178,170,41,0,77,470,611,739,546,577,4,0,0,0,113,10,69,21,132
2013-10-14 16:00:00,3233,3157,-1636,0,3338,477,446,39,0,112,427,446,994,487,578,4,0,0,0,143,10,48,21,132
2013-10-14 17:00:00,4274,4127,-680,0,3067,1005,985,39,0,90,381,457,1346,492,574,4,0,0,1,142,12,40,14,86,84
2013-10-14 18:00:00,2457,2391,-191,0,1557,48,41,39,36,1,441,414,1025,483,452,3,0,0,0,122,12,30,0,0
2013-10-14 19:00:00,1545,1307,47,0,15,5,0,19,0,0,391,478,855,502,36,1,0,0,0,40,12,10,0,0
2013-10-14 20:00:00,1967,1643,23,0,720,6,0,13,0,0,355,472,1032,527,37,1,0,0,0,40,11,9,0,0,78
2013-10-14 21:00:00,1694,1598,23,0,752,6,0,14,0,0,293,482,802,500,36,2,0,0,0,40,11,9,0,0
2013-10-14 22:00:00,1598,1442,24,0,422,6,0,14,0,0,270,483,895,490,33,1,0,0,0,40,11,9,0,0
2013-10-14 23:00:00,1852,1628,25,0,700,6,0,14,0,1,370,477,908,538,34,1,0,0,0,41,11,10,0,0,75
2013-10-15 00:00:00,1611,1743,25,0,666,6,0,15,0,1,262,484,813,730,34,1,0,0,0,41,11,10,0,0
2013-10-15 01:00:00,1630,1452,26,0,428,5,0,15,0,1,347,451,884,562,34,2,0,0,0,42,12,10,0,0
2013-10-15 02:00:00,1672,1568,26,0,658,5,0,14,0,1,271,426,847,543,34,1,0,0,0,42,12,10,0,0,73
2013-10-15 03:00:00,1635,1470,26,0,514,6,0,14,0,1,346,436,813,528,35,1,0,0,0,42,12,10,0,0
2013-10-15 04:00:00,1496,1377,26,0,341,6,0,14,0,1,238,425,914,557,35,1,0,0,0,42,12,10,0,0
2013-10-15 05:00:00,1639,1487,26,0,574,6,0,14,0,1,366,424,785,552,34,1,0,0,0,42,12,10,0,0,71
2013-10-15 06:00:00,1490,1373,25,0,465,6,0,14,0,1,251,418,807,491,34,1,0,0,0,42,12,10,0,0
2013-10-15 07:00:00,1715,1437,-41,0,364,5,0,21,0,1,352,489,1002,570,34,1,0,0,0,42,12,10,0,0
2013-10-15 08:00:00,1614,1385,-342,0,747,5,0,35,0,1,305,483,871,493,34,2,0,0,0,43,11,12,0,0,71
2013-10-15 09:00:00,1151,967,-968,0,405,5,0,34,0,1,271,489,822,482,35,2,0,0,0,41,12,12,0,0
2013-10-15 10:00:00,1832,2070,-1973,0,2542,173,166,36,0,1,301,697,655,507,308,2,0,0,0,84,10,45,11,80
2013-10-15 11:00:00,1604,1958,-2734,1,2049,224,216,38,0,1,313,587,772,505,578,2,0,0,0,154,11,58,20,136,75
2013-10-15 12:00:00,1645,2033,-3098,2,2592,295,286,39,0,6,326,524,674,482,582,3,0,0,0,154,10,53,21,135
2013-10-15 13:00:00,1822,2265,-2582,2,2550,261,250,40,0,12,191,508,818,677,580,3,0,0,0,154,9,61,21,132
2013-10-15 14:00:00,1836,1799,-2733,1,2449,8,2,54,0,197,382,563,682,594,580,3,0,0,0,154,9,56,21,132,80
2013-10-15 15:00:00,2764,3027,-1921,0,2926,557,547,43,0,115,379,535,799,496,579,3,0,0,0,158,9,60,21,127
2013-10-15 16:00:00,2943,3104,-1369,0,3009,340,330,41,0,76,340,459,959,477,578,3,0,0,0,141,10,52,21,132
2013-10-15 17:00:00,2549,2915,-574,0,2258,85,72,40,45,70,302,485,763,512,576,3,0,0,0,136,11,49,7,44,81
2013-10-15 18:00:00,2856,2712,-210,0,2018,5,0,125,0,78,403,430,1143,452,576,4,0,0,0,166,10,46,0,0
2013-10-15 19:00:00,2627,2843,52,0,1895,6,0,21,0,57,300,428,1116,535,578,3,0,0,0,161,10,43,0,0
2013-10-15 20:00:00,2392,2445,23,0,1282,6,0,13,41,0,417,429,1135,496,558,3,0,0,0,158,10,34,0,0,76
2013-10-15 21:00:00,1576,1316,28,0,15,6,0,20,0,1,393,487,925,531,32,5,0,0,0,41,11,10,0,0
2013-10-15 22:00:00,1563,1501,28,0,372,6,0,26,0,1,262,503,896,559,33,4,0,0,0,48,11,12,0,0
2013-10-15 23:00:00,1789,1574,28,0,655,5,0,24,0,1,364,508,920,516,34,4,0,0,0,49,11,11,0,0,74
2013-10-16 00:00:00,1644,1545,25,0,451,5,0,14,0,1,274,514,919,552,34,1,0,0,0,40,13,10,0,0
2013-10-16 01:00:00,1611,1362,25,0,353,5,0,14,0,1,346,421,879,510,34,1,0,0,0,41,13,10,0,0
2013-10-16 02:00:00,1510,1406,26,0,378,5,0,15,0,1,269,411,860,565,35,1,0,0,0,41,13,10,0,0,72
2013-10-16 03:00:00,1734,1717,26,0,672,5,0,15,0,2,386,408,860,749,35,1,0,0,0,42,13,10,0,0
2013-10-16 04:00:00,1642,1362,26,0,380,5,0,15,0,1,261,412,1010,525,35,1,0,0,0,42,13,10,0,0
2013-10-16 05:00:00,1821,1578,26,0,658,5,0,15,0,1,351,523,976,520,35,1,0,0,0,42,13,10,0,0,71
2013-10-16 06:00:00,1509,1449,24,0,375,5,0,14,0,1,255,508,884,556,34,1,0,0,0,41,13,10,0,0
2013-10-16 07:00:00,1751,1577,-46,0,703,5,0,22,0,2,312,519,901,489,36,1,0,0,0,43,13,11,0,0
2013-10-16 08:00:00,1469,1361,-255,0,381,5,0,36,0,1,346,511,774,568,35,2,0,0,0,43,12,12,0,0,71
2013-10-16 09:00:00,1824,1716,-1133,0,1686,148,141,50,0,1,270,433,840,515,153,2,0,0,0,57,11,31,0,19
2013-10-16 10:00:00,1758,1885,-2036,0,2319,75,68,47,0,35,425,434,678,470,576,3,0,0,0,108,10,47,20,127
2013-10-16 11:00:00,2384,2393,-2455,1,2128,641,627,38,0,249,240,477,925,498,577,4,87,3,0,96,10,55,21,135,76
2013-10-16 12:00:00,2835,2538,-2722,1,3349,239,230,246,0,102,463,449,771,480,576,4,340,3,0,98,8,60,21,127
2013-10-16 13:00:00,3113,2816,-1697,0,3408,7,1,280,44,95,319,424,809,454,577,4,380,3,0,104,8,60,21,127
2013-10-16 14:00:00,2945,2705,-3015,1,3799,10,4,40,0,206,312,696,1322,560,575,4,305,2,0,106,9,59,21,130,80
2013-10-16 15:00:00,2943,2775,-2370,0,3886,9,4,41,0,180,455,513,1066,490,575,6,0,0,0,141,11,58,22,134
2013-10-16 16:00:00,3005,2962,-1572,0,3319,5,1,40,0,85,407,548,1112,517,576,4,0,0,0,137,11,56,22,134
2013-10-16 17:00:00,2833,3215,-635,0,2604,5,0,40,49,40,459,431,829,783,577,5,0,0,0,146,12,56,10,93,82
2013-10-16 18:00:00,2471,2347,-183,0,1284,4,0,40,48,2,468,507,1085,602,351,5,0,0,0,103,13,35,0,29
2013-10-16 19:00:00,1730,1418,59,0,24,5,0,23,0,2,442,548,1029,576,36,2,0,0,0,42,12,11,0,0
2013-10-16 20:00:00,2077,1752,29,0,765,6,0,16,0,2,433,549,1055,548,35,2,0,0,0,44,11,10,0,0,77
2013-10-16 21:00:00,2022,1711,28,0,738,5,0,16,0,2,442,540,1033,566,36,2,0,0,0,44,11,10,0,0
2013-10-16 22:00:00,1935,1653,28,0,738,5,0,15,0,2,436,494,954,563,36,2,0,0,0,45,11,10,0,0
2013-10-16 23:00:00,1762,1445,29,0,368,5,0,15,0,2,441,442,950,581,37,2,0,0,0,44,12,10,0,0,74
2013-10-17 00:00:00,1992,1583,29,0,686,5,0,15,0,2,432,447,1074,562,37,3,0,0,0,46,11,12,0,0
2013-10-17 01:00:00,1861,1538,29,0,506,5,0,16,0,2,431,449,1009,588,37,3,0,0,0,47,9,12,0,0
2013-10-17 02:00:00,1916,1559,29,0,661,6,0,15,0,2,391,483,1034,534,37,3,0,0,0,49,8,11,0,0,73
2013-10-17 03:00:00,1974,1725,29,0,779,6,0,15,0,2,304,563,1176,586,37,2,0,0,0,49,7,11,0,0
2013-10-17 04:00:00,1610,1495,29,0,417,6,0,15,0,2,270,565,962,533,37,3,0,0,0,49,7,11,0,0
2013-10-17 05:00:00,1839,1673,29,0,708,6,0,15,0,2,269,551,1053,595,37,2,0,0,0,49,8,11,0,0,72
2013-10-17 06:00:00,1866,1856,29,0,743,6,0,16,0,2,412,524,916,798,35,2,0,0,0,46,10,11,0,0
2013-10-17 07:00:00,1702,1484,-42,0,409,5,0,24,0,2,367,533,951,563,36,2,0,0,0,45,12,12,0,0
2013-10-17 08:00:00,1755,1474,-219,0,792,5,0,36,0,2,275,426,980,537,37,3,0,0,0,45,12,13,0,0,71
2013-10-17 09:00:00,2382,2214,-901,0,872,507,497,47,0,229,425,431,951,540,526,3,0,2,0,72,11,41,0,75
2013-10-17 10:00:00,2821,2522,-2062,0,2431,591,579,55,0,85,416,391,1220,498,564,4,0,3,0,79,9,36,4,109
2013-10-17 11:00:00,3354,3000,-2763,1,3611,492,483,40,0,90,402,663,1328,542,576,5,305,3,0,91,8,47,21,127,77
2013-10-17 12:00:00,4010,3450,-2991,1,4150,946,932,46,45,93,456,501,1261,523,577,6,381,4,0,86,8,52,21,129
2013-10-17 13:00:00,3609,3657,-3016,1,4664,688,674,41,0,95,298,648,1041,593,575,4,384,3,1,96,9,50,21,126
2013-10-17 14:00:00,3888,3516,-2804,1,4608,444,435,88,44,86,375,572,1281,527,575,4,372,3,0,93,9,55,21,125,84
2013-10-17 15:00:00,4597,4476,-2332,0,5129,704,690,91,42,107,408,577,1108,733,575,4,384,3,1,82,9,60,21,127
2013-10-17 16:00:00,4963,4670,-1522,0,5164,485,474,45,0,110,452,757,1592,733,574,5,391,4,1,98,10,57,22,131
2013-10-17 17:00:00,4962,4593,-612,0,4738,398,388,40,37,74,394,391,1605,685,575,5,164,5,1,92,11,55,21,133,84
2013-10-17 18:00:00,4088,3818,-174,0,3747,6,0,40,45,2,434,469,1538,583,577,4,0,4,1,91,10,55,21,132
2013-10-17 19:00:00,2503,1952,57,0,889,5,0,21,0,1,450,354,1386,595,211,2,0,0,0,54,11,22,2,20
2013-10-17 20:00:00,2123,1565,25,0,297,5,0,14,0,0,424,530,1329,596,35,1,0,0,0,37,11,10,0,0,78
2013-10-17 21:00:00,2529,1896,24,0,1054,5,0,13,0,0,440,519,1433,574,34,1,0,0,0,38,10,10,0,0
2013-10-17 22:00:00,2354,1934,25,0,1096,5,0,14,0,0,324,546,1331,554,34,1,0,0,0,40,10,10,0,0
2013-10-17 23:00:00,1940,1672,27,0,598,5,0,15,0,0,310,551,1175,580,36,1,0,0,0,39,11,10,0,0,76
2013-10-18 00:00:00,1937,1536,28,0,559,5,0,15,0,1,397,397,1094,605,36,1,0,0,0,41,11,10,0,0
2013-10-18 01:00:00,1969,1501,28,0,558,3,0,15,0,1,338,410,1208,539,36,1,0,0,0,40,12,10,0,0
2013-10-18 02:00:00,2090,1837,28,0,1135,3,0,15,0,1,274,401,1068,601,36,1,0,0,0,40,11,10,0,0,75
2013-10-18 03:00:00,1956,1545,28,0,460,2,0,15,0,1,423,523,1156,559,36,1,0,0,0,40,13,10,0,0
2013-10-18 04:00:00,2172,1803,28,0,1006,2,0,14,0,1,288,560,1257,538,36,1,0,0,0,40,12,10,0,0
2013-10-18 05:00:00,1748,1705,27,0,458,3,0,15,0,1,304,553,1070,741,35,1,0,0,0,40,12,10,0,0,73
2013-10-18 06:00:00,1934,1826,27,0,940,4,0,15,0,1,379,523,937,641,35,1,0,0,0,40,12,10,0,0
2013-10-18 07:00:00,1717,1461,-36,0,513,4,0,23,0,1,285,464,994,516,35,1,0,0,0,40,12,9,0,0
2013-10-18 08:00:00,1721,1048,181,0,0,4,0,38,0,0,402,111,1029,572,36,1,0,0,0,39,12,9,0,0,72
2013-10-18 09:00:00,2546,2215,-1141,0,2486,82,76,39,43,161,297,433,1103,487,300,4,0,1,0,84,10,27,0,28
2013-10-18 10:00:00,3581,3519,-1986,0,3194,876,860,40,0,89,325,484,1479,649,577,3,0,3,0,151,9,37,21,129
2013-10-18 11:00:00,3359,3335,-2713,0,3386,632,618,127,0,76,292,529,1242,477,579,3,0,3,0,151,8,48,21,128,81
2013-10-18 12:00:00,3187,2863,-2940,1,3677,316,306,140,0,74,356,479,1485,519,578,4,0,3,0,152,10,45,21,130
2013-10-18 13:00:00,2964,2870,-2997,1,3847,10,4,42,0,77,367,981,1637,485,576,4,0,3,0,151,11,58,22,135
2013-10-18 14:00:00,3373,3265,-2778,1,4037,423,410,41,47,81,301,551,1440,495,576,5,0,3,0,151,11,59,21,134,86
2013-10-18 15:00:00,3164,3391,-2299,0,4143,264,255,46,0,2,317,390,1015,475,575,3,0,3,0,154,11,59,22,134
2013-10-18 16:00:00,3421,3540,-1498,0,3710,5,0,41,46,8,329,830,1558,596,575,4,0,3,0,137,11,58,21,133
2013-10-18 17:00:00,4242,4368,-600,0,3262,732,716,41,0,8,375,514,1259,568,574,4,0,3,1,137,11,57,21,135,85
2013-10-18 18:00:00,3510,3266,-176,0,2570,117,109,42,0,2,429,482,1468,537,479,4,0,2,0,109,11,48,15,96
2013-10-18 19:00:00,1862,1689,55,0,21,5,0,20,0,1,380,449,1126,796,34,1,0,0,0,41,12,10,0,0
2013-10-18 20:00:00,1843,1572,24,0,340,6,0,14,0,0,330,368,1017,572,33,1,0,0,0,38,11,9,0,0,80
2013-10-18 21:00:00,1809,1578,24,0,732,6,0,14,0,0,293,375,894,539,33,1,0,0,0,38,11,9,0,0
2013-10-18 22:00:00,1883,1749,25,0,844,6,0,14,0,0,317,494,903,540,34,1,0,0,0,39,10,9,0,0
2013-10-18 23:00:00,1856,1853,24,0,831,6,0,14,0,0,315,651,890,546,33,1,0,0,0,39,11,9,0,0,77
2013-10-19 00:00:00,1625,1521,25,0,399,5,0,15,0,0,284,516,897,539,34,1,0,0,0,39,11,10,0,0
2013-10-19 01:00:00,1914,1607,25,0,769,5,0,15,0,0,375,370,926,553,34,2,0,0,0,40,10,10,0,0
2013-10-19 02:00:00,1560,1357,27,0,344,5,0,15,0,0,250,362,920,540,35,1,0,0,0,39,11,10,0,0,77
2013-10-19 03:00:00,1902,1660,27,0,752,5,0,15,0,0,386,497,947,553,36,1,0,0,0,40,10,9,0,0
2013-10-19 04:00:00,1815,1726,28,0,770,4,0,15,0,1,289,578,956,560,36,1,0,0,0,40,10,10,0,0
2013-10-19 05:00:00,1880,1651,28,0,699,5,0,15,0,0,319,566,1007,514,36,1,0,0,0,41,10,10,0,0,74
2013-10-19 06:00:00,1861,1559,28,0,404,5,0,15,0,1,354,534,1148,603,36,1,0,0,0,40,11,10,0,0
2013-10-19 07:00:00,1802,1528,-31,0,708,5,0,21,0,1,292,396,994,523,36,1,0,0,0,41,11,10,0,0
2013-10-19 08:00:00,3352,3638,-264,0,2680,376,367,39,38,209,349,389,983,678,426,5,0,355,1,66,10,34,0,38,75
2013-10-19 09:00:00,3175,3233,-780,0,2636,363,354,39,0,156,383,404,1174,574,575,3,0,151,1,112,10,26,0,57
2013-10-19 10:00:00,2754,3058,-1273,0,2829,119,112,64,22,70,409,551,868,557,577,3,0,2,0,88,9,46,149,130
2013-10-19 11:00:00,2770,3024,-2488,1,3258,8,2,37,18,159,444,716,925,458,579,4,0,56,0,75,9,50,108,129,82
2013-10-19 12:00:00,3922,4194,-2804,0,3725,903,886,69,42,76,357,482,882,502,579,4,0,148,1,80,9,57,21,127
2013-10-19 13:00:00,4088,4312,-2524,0,3804,748,731,39,43,78,378,572,1058,509,577,5,0,155,1,76,10,61,21,132
2013-10-19 14:00:00,3641,3933,-2624,0,4375,226,216,40,0,90,306,603,1032,484,577,4,0,156,1,77,11,59,21,133,85
2013-10-19 15:00:00,3706,3966,-2002,0,3848,7,1,39,0,75,388,748,1236,528,577,3,0,154,1,97,11,59,21,133
2013-10-19 16:00:00,4157,4350,-678,0,3855,5,0,39,0,77,365,603,1200,485,577,4,0,156,1,76,11,56,21,133
2013-10-19 17:00:00,3681,3912,-259,0,3625,5,0,41,0,83,379,663,1112,483,577,3,0,132,1,87,11,50,22,133,81
2013-10-19 18:00:00,3205,3414,-183,0,2607,5,0,42,64,35,395,837,1177,512,577,4,0,0,0,108,11,47,10,91
2013-10-19 19:00:00,2338,2234,47,0,1434,5,0,21,45,1,450,414,850,508,262,3,0,0,0,72,11,15,0,17
2013-10-19 20:00:00,2169,1899,24,0,1399,6,0,14,0,0,362,355,847,491,33,1,0,0,0,39,9,9,0,0,79
2013-10-19 21:00:00,1981,1824,24,0,1373,6,0,14,0,0,245,366,849,488,33,1,0,0,0,39,9,9,0,0
2013-10-19 22:00:00,1867,1650,24,0,887,5,0,14,0,0,364,388,861,561,34,1,0,0,0,39,10,10,0,0
2013-10-19 23:00:00,1987,2037,25,0,1377,5,0,15,0,1,248,470,875,656,34,1,0,0,0,40,10,10,0,0,76
2013-10-20 00:00:00,1896,1786,26,0,1127,4,0,15,0,1,290,486,880,492,35,1,0,0,0,39,11,10,0,0
2013-10-20 01:00:00,2018,1837,27,0,1157,3,0,15,0,0,313,487,943,518,35,1,0,0,0,39,12,10,0,0
2013-10-20 02:00:00,1964,1766,27,0,1044,2,0,15,0,1,253,489,1033,514,36,1,0,0,0,39,12,10,0,0,75
2013-10-20 03:00:00,1957,1749,27,0,1050,2,0,15,0,1,383,465,882,524,35,1,0,0,0,38,12,10,0,0
2013-10-20 04:00:00,1758,1694,27,0,902,1,0,15,0,1,237,491,867,523,36,1,0,0,0,39,13,10,0,0
2013-10-20 05:00:00,1874,1699,27,0,1163,2,0,15,0,1,311,381,849,510,36,1,0,0,0,39,12,10,0,0,74
2013-10-20 06:00:00,1893,1643,26,0,1014,2,0,15,0,1,328,378,931,520,36,1,0,0,0,39,12,10,0,0
2013-10-20 07:00:00,1657,1508,-34,0,827,2,0,22,0,1,274,385,790,487,36,1,0,0,0,40,12,10,0,0
2013-10-20 08:00:00,1753,1474,-216,0,845,4,0,38,0,1,331,397,837,505,36,2,0,0,0,40,12,13,0,0,76
2013-10-20 09:00:00,1804,1725,-910,0,1416,163,156,48,0,4,253,471,826,461,234,2,0,0,0,55,10,26,0,0
2013-10-20 10:00:00,2121,2409,-1610,0,2213,132,125,40,0,19,342,676,805,520,574,3,45,0,0,90,9,57,0,119
2013-10-20 11:00:00,2916,2732,-2250,1,2982,449,440,43,0,23,341,499,914,441,575,4,371,0,0,85,8,59,0,127,82
2013-10-20 12:00:00,2687,2925,-2915,1,3794,232,224,131,0,11,317,603,810,747,577,4,360,0,0,144,9,61,0,129
2013-10-20 13:00:00,3257,3323,-2960,1,4289,154,147,45,0,4,400,591,1002,664,576,7,405,0,0,131,10,69,0,133
2013-10-20 14:00:00,3406,3175,-2700,0,4325,10,4,40,47,2,359,543,1508,588,575,5,113,0,0,128,11,59,0,121,88
2013-10-20 15:00:00,1394,962,-2232,1,841,6,0,36,0,1,314,590,1190,547,73,2,0,0,0,46,13,14,0,3
2013-10-20 16:00:00,1886,1576,-1520,0,1654,5,0,38,0,1,356,561,1029,548,36,2,0,0,0,44,12,13,0,0
2013-10-20 17:00:00,2130,1806,-567,0,1346,5,0,37,0,1,256,383,1074,554,37,2,0,0,0,43,12,13,0,0,86
2013-10-20 18:00:00,2157,1664,-158,0,986,4,0,39,0,1,404,374,1058,538,37,2,0,0,0,42,13,13,0,0
2013-10-20 19:00:00,2038,1904,54,0,1025,5,0,21,0,1,314,548,973,564,36,1,0,0,0,42,12,10,0,0
2013-10-20 20:00:00,1918,1758,25,0,867,5,0,14,0,0,325,540,924,506,35,1,0,0,0,40,11,9,0,0,79
2013-10-20 21:00:00,1661,1602,24,0,507,5,0,14,0,0,292,536,876,550,34,1,0,0,0,38,10,9,0,0
2013-10-20 22:00:00,1863,1717,24,0,954,5,0,14,0,0,252,417,901,516,34,1,0,0,0,39,11,10,0,0
2013-10-20 23:00:00,2026,1496,24,0,540,4,0,14,0,0,399,381,1143,548,34,1,0,0,0,38,11,9,0,0,77
2013-10-21 00:00:00,1689,1443,25,0,437,3,0,15,0,0,246,395,995,529,34,1,0,0,0,38,11,10,0,0
2013-10-21 01:00:00,1912,1824,26,0,931,3,0,15,0,0,308,565,915,537,35,1,0,0,0,38,11,10,0,0
2013-10-21 02:00:00,1935,2044,26,0,952,3,0,15,0,1,362,568,908,798,35,1,0,0,0,38,12,10,0,0,76
2013-10-21 03:00:00,1679,1575,27,0,408,1,0,15,0,0,261,567,1009,567,35,1,0,0,0,38,13,10,0,0
2013-10-21 04:00:00,2022,1755,27,0,950,2,0,15,0,0,394,476,988,565,35,1,0,0,0,38,12,10,0,0
2013-10-21 05:00:00,1636,1422,25,0,432,2,0,15,0,0,309,397,926,547,35,1,0,0,0,38,13,10,0,0,75
2013-10-21 06:00:00,1729,1613,25,0,796,2,0,15,0,1,264,391,866,564,35,1,0,0,0,39,12,10,0,0
2013-10-21 07:00:00,1802,1580,-27,0,551,3,0,21,0,0,369,525,957,530,35,2,0,0,0,39,11,11,0,0
2013-10-21 08:00:00,1867,1673,-277,0,1020,4,0,37,0,1,333,538,921,541,36,2,0,0,0,41,11,12,0,0,75
2013-10-21 09:00:00,1599,1757,-922,0,869,230,223,38,0,6,275,541,813,517,312,2,0,0,0,58,10,31,6,29
2013-10-21 10:00:00,2953,2889,-1010,0,3009,5,0,73,42,6,358,490,1141,537,571,5,0,7,0,87,9,51,21,114
2013-10-21 11:00:00,2468,2273,-2365,1,3024,8,2,45,0,19,479,479,886,467,576,4,339,3,0,86,10,64,21,131,84
2013-10-21 12:00:00,3111,2849,-2992,1,4180,265,257,95,0,81,469,574,897,492,574,7,356,0,0,83,10,63,21,131
2013-10-21 13:00:00,3083,3017,-2956,1,4358,372,363,45,0,20,414,516,814,467,574,6,378,3,0,82,11,64,21,134
2013-10-21 14:00:00,3933,3562,-2739,0,5212,346,338,41,45,18,427,491,1176,509,574,5,384,3,0,82,11,65,21,134,85
2013-10-21 15:00:00,4035,3782,-2227,0,4706,302,293,41,0,86,413,562,1175,573,574,4,388,4,1,80,11,65,22,133
2013-10-21 16:00:00,4413,4067,-1401,0,5079,157,151,41,91,9,435,480,1349,640,573,5,316,4,1,82,11,65,21,133
2013-10-21 17:00:00,4236,3934,-468,0,3870,213,206,40,0,2,470,490,1484,518,572,4,0,3,1,85,11,59,21,134,86
2013-10-21 18:00:00,2532,1925,-151,0,510,4,0,40,0,1,476,583,1517,622,183,2,0,0,0,48,13,21,5,25
2013-10-21 19:00:00,2446,2035,51,0,1309,3,0,24,0,1,480,468,1114,598,34,2,0,0,0,41,13,11,0,0
2013-10-21 20:00:00,2357,1722,28,0,888,5,0,16,0,2,506,431,1259,595,36,2,0,0,0,44,14,10,0,0,78
2013-10-21 21:00:00,2084,1615,26,0,761,3,0,15,0,1,418,425,1102,546,35,2,0,0,0,43,14,10,0,0
2013-10-21 22:00:00,2138,1873,24,0,1188,4,0,14,0,1,394,449,976,579,34,1,0,0,0,40,12,9,0,0
2013-10-21 23:00:00,1614,1529,24,0,492,3,0,15,0,0,230,488,903,518,34,1,0,0,0,38,11,10,0,0,75
2013-10-22 00:00:00,1998,1796,25,0,900,3,0,15,0,0,333,539,1029,573,34,1,0,0,0,39,11,9,0,0
2013-10-22 01:00:00,2057,1793,25,0,970,3,0,15,0,1,397,536,995,531,34,1,0,0,0,39,10,10,0,0
2013-10-22 02:00:00,1594,1602,25,0,470,3,0,15,0,0,248,527,879,599,35,1,0,0,0,38,11,10,0,0,74
2013-10-22 03:00:00,2139,1732,26,0,926,2,0,15,0,1,350,529,1148,502,35,1,0,0,0,40,10,10,0,0
2013-10-22 04:00:00,1798,1577,26,0,485,2,0,15,0,0,390,479,964,605,35,1,0,0,0,39,10,10,0,0
2013-10-22 05:00:00,1767,1717,25,0,664,4,0,15,0,1,287,428,996,762,35,1,0,0,0,40,10,10,0,0,73
2013-10-22 06:00:00,1653,1458,25,0,564,3,0,15,0,1,321,437,908,557,34,1,0,0,0,40,11,10,0,0
2013-10-22 07:00:00,1738,1401,-32,0,389,3,0,22,0,1,380,424,967,541,34,1,0,0,0,40,11,11,0,0
2013-10-22 08:00:00,1708,1569,-289,0,870,4,0,36,0,1,329,494,829,547,36,2,0,0,0,40,12,12,0,0,73
2013-10-22 09:00:00,1507,1341,-869,0,901,4,0,36,0,1,231,515,912,501,36,2,0,0,0,39,12,12,0,0
2013-10-22 10:00:00,2606,2830,-1927,0,3372,286,278,38,0,1,388,612,732,535,461,2,0,0,0,45,9,56,1,122
2013-10-22 11:00:00,2178,2299,-2708,1,2636,274,267,141,0,1,331,482,844,525,575,3,0,0,0,139,10,58,21,132,84
2013-10-22 12:00:00,2678,3110,-2916,1,3232,812,800,39,0,54,294,579,771,507,578,3,0,0,0,148,10,57,21,132
2013-10-22 13:00:00,3126,3172,-2954,1,3927,558,546,89,0,53,376,411,953,505,576,5,0,0,0,138,11,57,21,135
2013-10-22 14:00:00,3108,3369,-2729,1,3699,669,657,41,0,10,305,575,991,503,576,5,0,0,0,130,11,59,21,135,85
2013-10-22 15:00:00,3521,3514,-1885,0,3820,485,474,40,0,58,404,507,1165,502,575,4,0,8,1,88,11,56,21,134
